,recording,file,label,valid_frames,recording_short,unique_label
1176,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,137.npy,PinkNoise,324,11-10,11-10_137_PinkNoise
1177,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,125.npy,NaturalVideo,300,11-10,11-10_125_NaturalVideo
1178,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,42.npy,NaturalVideo,300,11-10,11-10_42_NaturalVideo
1179,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,144.npy,NaturalVideo,300,11-10,11-10_144_NaturalVideo
1180,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,41.npy,NaturalVideo,300,11-10,11-10_41_NaturalVideo
1181,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,561.npy,NaturalVideo,300,11-10,11-10_561_NaturalVideo
1182,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,347.npy,NaturalVideo,324,11-10,11-10_347_NaturalVideo
1183,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,564.npy,GaussianDot,315,11-10,11-10_564_GaussianDot
1184,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,84.npy,NaturalVideo,300,11-10,11-10_84_NaturalVideo
1185,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,544.npy,NaturalVideo,300,11-10,11-10_544_NaturalVideo
1186,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,382.npy,NaturalVideo,300,11-10,11-10_382_NaturalVideo
1187,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,537.npy,NaturalVideo,300,11-10,11-10_537_NaturalVideo
1188,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,724.npy,NaturalVideo,300,11-10,11-10_724_NaturalVideo
1189,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,152.npy,NaturalVideo,300,11-10,11-10_152_NaturalVideo
1190,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,563.npy,NaturalVideo,300,11-10,11-10_563_NaturalVideo
1191,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,31.npy,NaturalVideo,300,11-10,11-10_31_NaturalVideo
1192,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,539.npy,NaturalVideo,300,11-10,11-10_539_NaturalVideo
1193,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,150.npy,NaturalVideo,300,11-10,11-10_150_NaturalVideo
1194,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,281.npy,NaturalVideo,300,11-10,11-10_281_NaturalVideo
1195,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,151.npy,NaturalVideo,300,11-10,11-10_151_NaturalVideo
1196,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,696.npy,NaturalVideo,300,11-10,11-10_696_NaturalVideo
1197,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,89.npy,NaturalVideo,300,11-10,11-10_89_NaturalVideo
1198,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,70.npy,NaturalVideo,300,11-10,11-10_70_NaturalVideo
1199,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,531.npy,NaturalVideo,300,11-10,11-10_531_NaturalVideo
1200,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,218.npy,NaturalVideo,300,11-10,11-10_218_NaturalVideo
1201,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,295.npy,NaturalVideo,300,11-10,11-10_295_NaturalVideo
1202,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,244.npy,NaturalVideo,300,11-10,11-10_244_NaturalVideo
1203,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,182.npy,NaturalVideo,300,11-10,11-10_182_NaturalVideo
1204,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,560.npy,NaturalVideo,300,11-10,11-10_560_NaturalVideo
1205,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,36.npy,GaussianDot,315,11-10,11-10_36_GaussianDot
1206,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,644.npy,NaturalVideo,300,11-10,11-10_644_NaturalVideo
1207,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,63.npy,NaturalVideo,300,11-10,11-10_63_NaturalVideo
1208,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,221.npy,NaturalVideo,300,11-10,11-10_221_NaturalVideo
1209,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,363.npy,NaturalVideo,300,11-10,11-10_363_NaturalVideo
1210,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,56.npy,RandomDots,240,11-10,11-10_56_RandomDots
1211,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,606.npy,NaturalVideo,300,11-10,11-10_606_NaturalVideo
1212,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,515.npy,NaturalVideo,300,11-10,11-10_515_NaturalVideo
1213,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,177.npy,GaussianDot,315,11-10,11-10_177_GaussianDot
1214,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,212.npy,NaturalVideo,300,11-10,11-10_212_NaturalVideo
1215,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,370.npy,NaturalVideo,300,11-10,11-10_370_NaturalVideo
1216,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,456.npy,NaturalVideo,300,11-10,11-10_456_NaturalVideo
1217,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,242.npy,NaturalVideo,300,11-10,11-10_242_NaturalVideo
1218,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,34.npy,NaturalVideo,300,11-10,11-10_34_NaturalVideo
1219,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,477.npy,RandomDots,240,11-10,11-10_477_RandomDots
1220,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,615.npy,RandomDots,240,11-10,11-10_615_RandomDots
1221,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,562.npy,GaussianDot,315,11-10,11-10_562_GaussianDot
1222,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,494.npy,NaturalVideo,300,11-10,11-10_494_NaturalVideo
1223,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,387.npy,GaussianDot,315,11-10,11-10_387_GaussianDot
1224,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,296.npy,NaturalVideo,300,11-10,11-10_296_NaturalVideo
1225,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,25.npy,RandomDots,240,11-10,11-10_25_RandomDots
1226,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,419.npy,NaturalVideo,300,11-10,11-10_419_NaturalVideo
1227,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,113.npy,NaturalVideo,300,11-10,11-10_113_NaturalVideo
1228,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,161.npy,NaturalVideo,240,11-10,11-10_161_NaturalVideo
1229,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,312.npy,RandomDots,240,11-10,11-10_312_RandomDots
1230,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,115.npy,NaturalVideo,300,11-10,11-10_115_NaturalVideo
1231,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,450.npy,NaturalVideo,300,11-10,11-10_450_NaturalVideo
1232,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,153.npy,NaturalVideo,300,11-10,11-10_153_NaturalVideo
1233,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,718.npy,RandomDots,240,11-10,11-10_718_RandomDots
1234,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,464.npy,GaussianDot,315,11-10,11-10_464_GaussianDot
1235,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,169.npy,PinkNoise,324,11-10,11-10_169_PinkNoise
1236,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,488.npy,PinkNoise,324,11-10,11-10_488_PinkNoise
1237,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,556.npy,NaturalVideo,300,11-10,11-10_556_NaturalVideo
1238,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,204.npy,NaturalVideo,300,11-10,11-10_204_NaturalVideo
1239,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,442.npy,RandomDots,240,11-10,11-10_442_RandomDots
1240,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,657.npy,NaturalVideo,300,11-10,11-10_657_NaturalVideo
1241,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,700.npy,NaturalVideo,300,11-10,11-10_700_NaturalVideo
1242,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,83.npy,NaturalVideo,300,11-10,11-10_83_NaturalVideo
1243,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,711.npy,NaturalVideo,300,11-10,11-10_711_NaturalVideo
1244,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,454.npy,NaturalVideo,300,11-10,11-10_454_NaturalVideo
1245,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,214.npy,NaturalVideo,300,11-10,11-10_214_NaturalVideo
1246,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,271.npy,RandomDots,240,11-10,11-10_271_RandomDots
1247,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,648.npy,NaturalVideo,300,11-10,11-10_648_NaturalVideo
1248,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,321.npy,NaturalVideo,300,11-10,11-10_321_NaturalVideo
1249,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,49.npy,NaturalVideo,300,11-10,11-10_49_NaturalVideo
1250,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,465.npy,NaturalVideo,300,11-10,11-10_465_NaturalVideo
1251,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,37.npy,GaussianDot,315,11-10,11-10_37_GaussianDot
1252,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,671.npy,NaturalVideo,300,11-10,11-10_671_NaturalVideo
1253,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,60.npy,NaturalVideo,324,11-10,11-10_60_NaturalVideo
1254,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,98.npy,NaturalVideo,300,11-10,11-10_98_NaturalVideo
1255,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,621.npy,NaturalVideo,300,11-10,11-10_621_NaturalVideo
1256,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,434.npy,NaturalVideo,300,11-10,11-10_434_NaturalVideo
1257,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,706.npy,NaturalVideo,300,11-10,11-10_706_NaturalVideo
1258,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,58.npy,NaturalVideo,300,11-10,11-10_58_NaturalVideo
1259,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,103.npy,NaturalVideo,300,11-10,11-10_103_NaturalVideo
1260,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,699.npy,GaussianDot,315,11-10,11-10_699_GaussianDot
1261,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,415.npy,NaturalVideo,300,11-10,11-10_415_NaturalVideo
1262,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,504.npy,NaturalVideo,300,11-10,11-10_504_NaturalVideo
1263,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,375.npy,GaussianDot,315,11-10,11-10_375_GaussianDot
1264,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,101.npy,NaturalVideo,300,11-10,11-10_101_NaturalVideo
1265,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,75.npy,NaturalVideo,300,11-10,11-10_75_NaturalVideo
1266,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,674.npy,NaturalVideo,240,11-10,11-10_674_NaturalVideo
1267,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,367.npy,NaturalVideo,240,11-10,11-10_367_NaturalVideo
1268,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,345.npy,NaturalVideo,300,11-10,11-10_345_NaturalVideo
1269,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,331.npy,PinkNoise,324,11-10,11-10_331_PinkNoise
1270,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,677.npy,NaturalVideo,300,11-10,11-10_677_NaturalVideo
1271,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,215.npy,NaturalVideo,300,11-10,11-10_215_NaturalVideo
1272,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,532.npy,PinkNoise,324,11-10,11-10_532_PinkNoise
1273,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,669.npy,RandomDots,240,11-10,11-10_669_RandomDots
1274,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,334.npy,GaussianDot,315,11-10,11-10_334_GaussianDot
1275,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,27.npy,GaussianDot,315,11-10,11-10_27_GaussianDot
1276,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,229.npy,NaturalVideo,300,11-10,11-10_229_NaturalVideo
1277,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,302.npy,PinkNoise,324,11-10,11-10_302_PinkNoise
1278,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,23.npy,GaussianDot,315,11-10,11-10_23_GaussianDot
1279,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,342.npy,NaturalVideo,300,11-10,11-10_342_NaturalVideo
1280,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,305.npy,NaturalVideo,300,11-10,11-10_305_NaturalVideo
1281,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,45.npy,RandomDots,240,11-10,11-10_45_RandomDots
1282,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,117.npy,RandomDots,240,11-10,11-10_117_RandomDots
1283,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,299.npy,NaturalVideo,300,11-10,11-10_299_NaturalVideo
1284,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,624.npy,NaturalVideo,300,11-10,11-10_624_NaturalVideo
1285,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,106.npy,NaturalVideo,300,11-10,11-10_106_NaturalVideo
1286,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,685.npy,PinkNoise,324,11-10,11-10_685_PinkNoise
1287,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,272.npy,PinkNoise,324,11-10,11-10_272_PinkNoise
1288,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,376.npy,NaturalVideo,300,11-10,11-10_376_NaturalVideo
1289,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,95.npy,NaturalVideo,300,11-10,11-10_95_NaturalVideo
1290,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,601.npy,NaturalVideo,300,11-10,11-10_601_NaturalVideo
1291,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,13.npy,NaturalVideo,300,11-10,11-10_13_NaturalVideo
1292,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,136.npy,PinkNoise,324,11-10,11-10_136_PinkNoise
1293,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,163.npy,NaturalVideo,300,11-10,11-10_163_NaturalVideo
1294,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,533.npy,NaturalVideo,300,11-10,11-10_533_NaturalVideo
1295,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,575.npy,NaturalVideo,300,11-10,11-10_575_NaturalVideo
1296,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,73.npy,NaturalVideo,300,11-10,11-10_73_NaturalVideo
1297,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,430.npy,NaturalVideo,300,11-10,11-10_430_NaturalVideo
1298,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,330.npy,NaturalVideo,300,11-10,11-10_330_NaturalVideo
1299,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,197.npy,NaturalVideo,300,11-10,11-10_197_NaturalVideo
1300,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,32.npy,GaussianDot,315,11-10,11-10_32_GaussianDot
1301,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,19.npy,NaturalVideo,300,11-10,11-10_19_NaturalVideo
1302,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,610.npy,PinkNoise,324,11-10,11-10_610_PinkNoise
1303,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,439.npy,PinkNoise,324,11-10,11-10_439_PinkNoise
1304,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,43.npy,NaturalVideo,300,11-10,11-10_43_NaturalVideo
1305,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,256.npy,NaturalVideo,300,11-10,11-10_256_NaturalVideo
1306,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,225.npy,NaturalVideo,300,11-10,11-10_225_NaturalVideo
1307,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,557.npy,PinkNoise,324,11-10,11-10_557_PinkNoise
1308,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,307.npy,NaturalVideo,300,11-10,11-10_307_NaturalVideo
1309,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,632.npy,RandomDots,240,11-10,11-10_632_RandomDots
1310,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,505.npy,NaturalVideo,300,11-10,11-10_505_NaturalVideo
1311,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,585.npy,NaturalVideo,300,11-10,11-10_585_NaturalVideo
1312,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,667.npy,NaturalVideo,300,11-10,11-10_667_NaturalVideo
1313,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,404.npy,NaturalVideo,300,11-10,11-10_404_NaturalVideo
1314,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,9.npy,NaturalVideo,300,11-10,11-10_9_NaturalVideo
1315,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,479.npy,RandomDots,240,11-10,11-10_479_RandomDots
1316,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,703.npy,NaturalVideo,300,11-10,11-10_703_NaturalVideo
1317,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,643.npy,NaturalVideo,300,11-10,11-10_643_NaturalVideo
1318,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,611.npy,NaturalVideo,300,11-10,11-10_611_NaturalVideo
1319,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,672.npy,NaturalVideo,300,11-10,11-10_672_NaturalVideo
1320,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,258.npy,NaturalVideo,324,11-10,11-10_258_NaturalVideo
1321,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,714.npy,NaturalVideo,300,11-10,11-10_714_NaturalVideo
1322,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,85.npy,NaturalVideo,300,11-10,11-10_85_NaturalVideo
1323,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,616.npy,NaturalVideo,300,11-10,11-10_616_NaturalVideo
1324,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,114.npy,NaturalVideo,300,11-10,11-10_114_NaturalVideo
1325,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,591.npy,NaturalVideo,300,11-10,11-10_591_NaturalVideo
1326,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,154.npy,NaturalVideo,300,11-10,11-10_154_NaturalVideo
1327,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,510.npy,PinkNoise,324,11-10,11-10_510_PinkNoise
1328,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,6.npy,NaturalVideo,300,11-10,11-10_6_NaturalVideo
1329,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,298.npy,NaturalVideo,300,11-10,11-10_298_NaturalVideo
1330,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,232.npy,NaturalVideo,300,11-10,11-10_232_NaturalVideo
1331,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,188.npy,NaturalVideo,300,11-10,11-10_188_NaturalVideo
1332,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,664.npy,NaturalVideo,300,11-10,11-10_664_NaturalVideo
1333,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,186.npy,NaturalVideo,300,11-10,11-10_186_NaturalVideo
1334,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,406.npy,NaturalVideo,300,11-10,11-10_406_NaturalVideo
1335,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,735.npy,PinkNoise,324,11-10,11-10_735_PinkNoise
1336,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,378.npy,NaturalVideo,300,11-10,11-10_378_NaturalVideo
1337,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,10.npy,NaturalVideo,300,11-10,11-10_10_NaturalVideo
1338,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,24.npy,RandomDots,240,11-10,11-10_24_RandomDots
1339,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,715.npy,NaturalVideo,300,11-10,11-10_715_NaturalVideo
1340,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,381.npy,NaturalVideo,300,11-10,11-10_381_NaturalVideo
1341,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,245.npy,NaturalVideo,300,11-10,11-10_245_NaturalVideo
1342,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,192.npy,NaturalVideo,300,11-10,11-10_192_NaturalVideo
1343,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,716.npy,RandomDots,240,11-10,11-10_716_RandomDots
1344,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,453.npy,NaturalVideo,300,11-10,11-10_453_NaturalVideo
1345,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,596.npy,RandomDots,240,11-10,11-10_596_RandomDots
1346,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,675.npy,RandomDots,240,11-10,11-10_675_RandomDots
1347,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,521.npy,PinkNoise,324,11-10,11-10_521_PinkNoise
1348,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,550.npy,NaturalVideo,300,11-10,11-10_550_NaturalVideo
1349,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,135.npy,NaturalVideo,300,11-10,11-10_135_NaturalVideo
1350,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,211.npy,PinkNoise,324,11-10,11-10_211_PinkNoise
1351,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,642.npy,GaussianDot,315,11-10,11-10_642_GaussianDot
1352,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,572.npy,NaturalVideo,300,11-10,11-10_572_NaturalVideo
1353,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,480.npy,NaturalVideo,300,11-10,11-10_480_NaturalVideo
1354,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,207.npy,NaturalVideo,300,11-10,11-10_207_NaturalVideo
1355,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,122.npy,NaturalVideo,300,11-10,11-10_122_NaturalVideo
1356,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,693.npy,NaturalVideo,300,11-10,11-10_693_NaturalVideo
1357,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,282.npy,NaturalVideo,300,11-10,11-10_282_NaturalVideo
1358,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,284.npy,NaturalVideo,300,11-10,11-10_284_NaturalVideo
1359,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,630.npy,GaussianDot,315,11-10,11-10_630_GaussianDot
1360,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,546.npy,RandomDots,240,11-10,11-10_546_RandomDots
1361,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,551.npy,NaturalVideo,300,11-10,11-10_551_NaturalVideo
1362,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,627.npy,PinkNoise,324,11-10,11-10_627_PinkNoise
1363,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,99.npy,NaturalVideo,300,11-10,11-10_99_NaturalVideo
1364,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,88.npy,NaturalVideo,300,11-10,11-10_88_NaturalVideo
1365,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,107.npy,NaturalVideo,300,11-10,11-10_107_NaturalVideo
1366,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,92.npy,NaturalVideo,300,11-10,11-10_92_NaturalVideo
1367,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,141.npy,NaturalVideo,300,11-10,11-10_141_NaturalVideo
1368,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,662.npy,NaturalVideo,300,11-10,11-10_662_NaturalVideo
1369,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,14.npy,GaussianDot,315,11-10,11-10_14_GaussianDot
