,recording,file,label,valid_frames
897,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,702.npy,NaturalVideo,300
898,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,93.npy,NaturalVideo,300
899,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,594.npy,NaturalVideo,300
900,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,55.npy,RandomDots,240
901,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,624.npy,NaturalVideo,300
902,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,47.npy,NaturalVideo,300
903,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,369.npy,NaturalVideo,300
904,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,122.npy,NaturalVideo,300
905,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,196.npy,NaturalVideo,300
906,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,394.npy,NaturalVideo,300
907,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,729.npy,NaturalVideo,300
908,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,237.npy,NaturalVideo,300
909,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,698.npy,NaturalVideo,300
910,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,344.npy,RandomDots,240
911,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,186.npy,NaturalVideo,300
912,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,572.npy,NaturalVideo,300
913,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,333.npy,NaturalVideo,300
914,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,505.npy,NaturalVideo,300
915,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,166.npy,RandomDots,240
916,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,325.npy,NaturalVideo,300
917,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,650.npy,NaturalVideo,300
918,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,49.npy,NaturalVideo,300
919,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,183.npy,NaturalVideo,300
920,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,60.npy,NaturalVideo,324
921,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,339.npy,NaturalVideo,300
922,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,191.npy,NaturalVideo,300
923,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,34.npy,NaturalVideo,300
924,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,441.npy,RandomDots,240
925,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,77.npy,NaturalVideo,300
926,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,248.npy,NaturalVideo,300
927,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,714.npy,NaturalVideo,300
928,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,337.npy,NaturalVideo,300
929,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,105.npy,NaturalVideo,300
930,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,683.npy,NaturalVideo,300
931,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,422.npy,NaturalVideo,300
932,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,257.npy,NaturalVideo,300
933,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,531.npy,NaturalVideo,300
934,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,738.npy,NaturalVideo,300
935,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,718.npy,RandomDots,240
936,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,427.npy,NaturalVideo,300
937,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,700.npy,NaturalVideo,300
938,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,120.npy,NaturalVideo,300
939,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,113.npy,NaturalVideo,300
940,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,377.npy,NaturalVideo,300
941,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,209.npy,RandomDots,240
942,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,390.npy,NaturalVideo,300
943,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,345.npy,NaturalVideo,300
944,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,598.npy,NaturalVideo,300
945,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,78.npy,NaturalVideo,300
946,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,514.npy,NaturalVideo,300
947,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,663.npy,NaturalVideo,300
948,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,548.npy,NaturalVideo,300
949,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,489.npy,GaussianDot,315
950,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,92.npy,NaturalVideo,300
951,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,408.npy,NaturalVideo,300
952,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,279.npy,NaturalVideo,300
953,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,139.npy,NaturalVideo,300
954,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,652.npy,NaturalVideo,300
955,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,76.npy,RandomDots,240
956,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,542.npy,NaturalVideo,300
957,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,696.npy,NaturalVideo,300
958,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,641.npy,NaturalVideo,300
959,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,97.npy,RandomDots,240
960,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,639.npy,NaturalVideo,300
961,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,28.npy,GaussianDot,315
962,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,360.npy,NaturalVideo,300
963,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,334.npy,GaussianDot,315
964,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,529.npy,NaturalVideo,300
965,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,22.npy,NaturalVideo,300
966,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,236.npy,GaussianDot,315
967,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,203.npy,NaturalVideo,300
968,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,739.npy,NaturalVideo,300
969,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,157.npy,NaturalVideo,300
970,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,610.npy,PinkNoise,324
971,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,163.npy,NaturalVideo,300
972,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,100.npy,NaturalVideo,300
973,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,496.npy,NaturalVideo,300
974,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,668.npy,NaturalVideo,300
975,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,288.npy,NaturalVideo,300
976,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,283.npy,NaturalVideo,240
977,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,575.npy,NaturalVideo,300
978,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,69.npy,NaturalVideo,300
979,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,118.npy,NaturalVideo,300
980,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,98.npy,NaturalVideo,300
981,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,469.npy,NaturalVideo,300
982,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,182.npy,NaturalVideo,300
983,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,309.npy,NaturalVideo,300
984,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,66.npy,NaturalVideo,300
985,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,231.npy,NaturalVideo,300
986,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,70.npy,NaturalVideo,300
987,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,266.npy,GaussianDot,315
988,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,373.npy,NaturalVideo,300
989,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,313.npy,NaturalVideo,300
990,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,284.npy,NaturalVideo,300
991,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,644.npy,NaturalVideo,300
992,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,659.npy,PinkNoise,324
993,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,13.npy,NaturalVideo,300
994,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,616.npy,NaturalVideo,300
995,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,421.npy,NaturalVideo,300
996,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,267.npy,NaturalVideo,300
997,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,545.npy,NaturalVideo,300
998,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,538.npy,RandomDots,240
999,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,367.npy,NaturalVideo,240
1000,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,332.npy,RandomDots,240
1001,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,710.npy,NaturalVideo,300
1002,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,229.npy,NaturalVideo,300
1003,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,116.npy,NaturalVideo,300
1004,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,485.npy,NaturalVideo,300
1005,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,474.npy,NaturalVideo,300
1006,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,601.npy,NaturalVideo,300
1007,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,612.npy,NaturalVideo,300
1008,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,300.npy,NaturalVideo,300
1009,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,719.npy,NaturalVideo,300
1010,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,662.npy,NaturalVideo,300
1011,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,599.npy,NaturalVideo,300
1012,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,262.npy,NaturalVideo,300
1013,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,326.npy,NaturalVideo,300
1014,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,20.npy,NaturalVideo,300
1015,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,539.npy,NaturalVideo,300
1016,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,51.npy,NaturalVideo,300
1017,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,331.npy,PinkNoise,324
1018,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,481.npy,NaturalVideo,300
1019,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,727.npy,RandomDots,240
1020,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,387.npy,GaussianDot,315
1021,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,280.npy,NaturalVideo,300
1022,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,724.npy,NaturalVideo,300
1023,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,570.npy,NaturalVideo,300
1024,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,171.npy,NaturalVideo,300
1025,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,642.npy,GaussianDot,315
1026,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,40.npy,NaturalVideo,300
1027,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,573.npy,NaturalVideo,300
1028,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,450.npy,NaturalVideo,300
1029,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,86.npy,NaturalVideo,300
1030,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,101.npy,NaturalVideo,300
1031,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,247.npy,NaturalVideo,300
1032,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,396.npy,NaturalVideo,300
1033,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,706.npy,NaturalVideo,300
1034,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,121.npy,NaturalVideo,300
1035,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,204.npy,NaturalVideo,300
1036,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,75.npy,NaturalVideo,300
1037,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,52.npy,GaussianDot,315
1038,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,111.npy,NaturalVideo,300
1039,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,234.npy,NaturalVideo,300
1040,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,24.npy,RandomDots,240
1041,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,253.npy,RandomDots,240
1042,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,428.npy,NaturalVideo,300
1043,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,546.npy,RandomDots,240
1044,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,114.npy,NaturalVideo,300
1045,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,502.npy,PinkNoise,324
1046,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,416.npy,NaturalVideo,300
1047,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,632.npy,RandomDots,240
1048,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,17.npy,NaturalVideo,300
1049,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,635.npy,NaturalVideo,300
1050,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,621.npy,NaturalVideo,300
1051,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,643.npy,NaturalVideo,300
1052,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,417.npy,NaturalVideo,300
1053,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,721.npy,PinkNoise,324
1054,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,84.npy,NaturalVideo,300
1055,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,222.npy,RandomDots,240
1056,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,606.npy,NaturalVideo,300
1057,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,6.npy,NaturalVideo,300
1058,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,188.npy,NaturalVideo,300
1059,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,605.npy,NaturalVideo,300
1060,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,432.npy,NaturalVideo,300
1061,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,62.npy,NaturalVideo,300
1062,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,431.npy,NaturalVideo,300
1063,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,517.npy,NaturalVideo,300
1064,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,447.npy,GaussianDot,315
1065,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,569.npy,NaturalVideo,300
1066,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,736.npy,NaturalVideo,300
1067,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,31.npy,NaturalVideo,300
1068,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,319.npy,NaturalVideo,300
1069,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,362.npy,NaturalVideo,300
1070,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,674.npy,NaturalVideo,240
1071,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,395.npy,NaturalVideo,300
1072,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,151.npy,NaturalVideo,300
1073,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,336.npy,PinkNoise,324
1074,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,277.npy,PinkNoise,324
1075,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,446.npy,NaturalVideo,300
1076,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,294.npy,NaturalVideo,300
1077,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,376.npy,NaturalVideo,300
1078,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,620.npy,NaturalVideo,324
1079,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,205.npy,NaturalVideo,300
1080,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,457.npy,GaussianDot,315
1081,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,160.npy,GaussianDot,315
1082,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,164.npy,NaturalVideo,300
1083,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,90.npy,NaturalVideo,300
1084,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,537.npy,NaturalVideo,300
1085,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,372.npy,NaturalVideo,300
1086,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,323.npy,NaturalVideo,300
1087,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,32.npy,GaussianDot,315
1088,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,96.npy,NaturalVideo,300
1089,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,519.npy,NaturalVideo,300
1090,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,577.npy,NaturalVideo,300
1091,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,449.npy,NaturalVideo,300
1092,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,206.npy,GaussianDot,315
1093,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,223.npy,NaturalVideo,300
1094,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,611.npy,NaturalVideo,300
1095,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,304.npy,NaturalVideo,300
1096,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,487.npy,NaturalVideo,300
1097,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,287.npy,NaturalVideo,300
1098,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,130.npy,NaturalVideo,300
1099,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,595.npy,NaturalVideo,300
1100,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,161.npy,NaturalVideo,240
1101,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,145.npy,NaturalVideo,300
1102,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,688.npy,NaturalVideo,300
1103,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,23.npy,GaussianDot,315
1104,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,259.npy,NaturalVideo,300
1105,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,503.npy,RandomDots,240
1106,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,733.npy,NaturalVideo,300
1107,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,154.npy,NaturalVideo,300
1108,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,299.npy,NaturalVideo,300
1109,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,342.npy,NaturalVideo,300
1110,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,482.npy,NaturalVideo,300
1111,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,403.npy,NaturalVideo,300
1112,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,193.npy,NaturalVideo,300
1113,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,463.npy,NaturalVideo,300
1114,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,64.npy,NaturalVideo,300
1115,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,228.npy,NaturalVideo,300
1116,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,631.npy,NaturalVideo,300
1117,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,200.npy,NaturalVideo,300
1118,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,224.npy,PinkNoise,324
1119,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,104.npy,GaussianDot,315
1120,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,10.npy,NaturalVideo,300
1121,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,210.npy,NaturalVideo,300
1122,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,338.npy,NaturalVideo,300
1123,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,58.npy,NaturalVideo,300
1124,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,384.npy,NaturalVideo,300
1125,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,617.npy,NaturalVideo,300
1126,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,603.npy,PinkNoise,324
1127,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,275.npy,NaturalVideo,324
1128,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,418.npy,NaturalVideo,300
1129,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,149.npy,NaturalVideo,300
1130,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,235.npy,NaturalVideo,300
1131,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,131.npy,NaturalVideo,300
1132,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,127.npy,RandomDots,240
1133,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,99.npy,NaturalVideo,300
1134,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,513.npy,RandomDots,240
1135,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,356.npy,NaturalVideo,300
1136,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,656.npy,NaturalVideo,300
1137,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,107.npy,NaturalVideo,300
1138,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,634.npy,NaturalVideo,300
1139,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,407.npy,NaturalVideo,300
1140,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,212.npy,NaturalVideo,300
1141,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,246.npy,NaturalVideo,300
1142,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,298.npy,NaturalVideo,300
1143,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,37.npy,GaussianDot,315
1144,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,201.npy,NaturalVideo,300
1145,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,256.npy,NaturalVideo,300
1146,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,655.npy,NaturalVideo,300
1147,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,690.npy,NaturalVideo,300
1148,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,654.npy,PinkNoise,324
1149,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,276.npy,RandomDots,240
1150,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,129.npy,NaturalVideo,300
1151,dynamic29156-11-10-Video-8744edeac3b4d1ce16b680916b5267ce,303.npy,NaturalVideo,300
